province,occ_4_digit,female,lives_with_health_worker,lives_with_health_worker_1,lives_with_health_worker_2,lives_with_health_worker_3,age_60_plus,lives_with_age_60_plus,age_15_24,age_25_34,age_35_44,age_45_54,age_55_64,age_65_74,age_75_plus,lives_with_kids_17_under,lives_with_kids_5_under,lives_with_kids_6_12,lives_with_kids_13_17,lives_with_kids_6_17,lone_parent,multi_gen_hh,low_income_family,educ_lesshighschool,educ_highschool,educ_somecollege,educ_bachelor,main_earner_cf,main_earner_ef,main_earner_hh,language_spoken_not_english,immigrant,nonperm_res,visible_minority_1,visible_minority_2,unsuitable_dwelling,shelter_cost_income_ratio,low_income_nbhd,number_of_families,takes_public_transit,duration_of_commute,work_from_home,mental_health_sometimes,mental_health_always
SK,2143,.10107577,.11754129,.015924245,.10012878,.0015104465,.11184672,.16063067,.01448875,.41375473,.20834486,.23666105,.075851865,.050759211,.00013948615,.43154868,.22773829,.19647521,.096517734,.27628312,.061320435,.049903147,.015607438,.00074651773,-.00012881338,.1139179,.88546437,.87052715,.87070501,.86923599,.16256839,.080807067,.029101584,.23521738,.28883755,.024754779,10.623079,.041238364,66825.828,.015039477,33.896389,.022463469,.029212713,.009592942
SK,2144,.22408471,.18320893,.046726547,.13667835,-.000045957044,.049413428,.097096264,.13197622,.49069455,.14668566,.086091399,.094602473,.0045055524,.04544409,.17562903,.092806324,.042820811,.089229427,.084729426,.041173398,-.00058374554,.0060818419,.0021731351,.0044641905,-.0067581981,1.0001209,.83422482,.83221424,.78022528,.0019319032,.0053311046,.001407799,.011472077,.0018796325,-.00098364707,13.675961,-.0039258748,83782.242,.049323834,17.668825,.06710925,.090744011,.041657202
SK,2145,.072899736,.18007265,.04453272,.067634888,.067860216,.025381869,.17596279,.024585608,.59353954,.21072288,.045426186,.1280829,-.0020317831,-.0003253702,.45160112,.37842491,.18461648,.039445389,.21014015,.0048522297,.091122776,.020727932,.0038841283,.047023196,.22868441,.72040826,.84001964,.83942479,.82114857,.066659145,.08539442,.01823448,.20770395,.27651554,.052015312,7.5155358,.0054569538,41357.512,.027610691,22.673239,.071639284,.14205103,.034491006
SK,2147,.067443505,.14749356,.013431237,.10862464,.025146233,.084760435,.1199617,.066255875,.2757189,.22428232,.2589232,.15393029,.020473644,.00041575608,.38769439,.20129821,.17779787,.12705199,.2593773,-.0011554812,.018087445,.050865129,-.0041343039,.12090781,.34522665,.53799987,.77334446,.7781648,.75267386,.11656795,.11369876,.045687575,.23884477,.23878396,-.0066898419,45.01263,-.0032897426,90654.539,.065460779,20.295441,.076714471,.090098083,.022016315
SK,2148,.083275653,.36546895,.13289465,.11559183,.11759838,.16018093,.20310417,.14264509,.25787482,.29016525,.085356973,.12205753,.095145725,.0067545897,.38863477,.30154687,.1353527,.12738796,.22428487,.032148119,-.00057105115,.03739237,.0014357084,.050255112,.3277308,.62057835,.71568954,.71664059,.72016537,.059220709,.095746487,-.0047247498,.11245221,.11406036,.045056459,14.271861,.0050648092,48011.004,.065584406,15.502216,.15276276,.049029686,.0015090054
SK,2151,.32430118,.14952961,.039458551,.11111262,.01680935,.22763069,.29579577,.027322929,.17702213,.27548915,.21582256,.20616713,.09741617,.00075988751,.34521818,.21021292,.23326647,.13690737,.26612237,.033092503,.020191155,.013410155,.0011960808,.046574276,.046558775,.90567088,.5962531,.5516845,.55142355,.15047899,.17252329,.014600662,.17465326,.17556185,.04626102,11.228939,.0012209862,92715.688,-.00096900447,15.585913,.077621423,.096031882,-.00050463434
SK,2153,.37757158,.087250076,.028109446,.04955199,.0097621512,.10457091,.16964535,.033475149,.42303741,.17781763,.17806084,.14813967,.028688161,.010781094,.3849307,.19330695,.17211275,.11167663,.2615681,.012423134,.04299213,.024646519,-.00561528,-.0055500884,.22862352,.78254187,.7100789,.71336889,.70748532,.0028502231,.039138135,-.0013214065,.089917973,.15273705,.011876048,10.419409,.07592915,74417.813,.048176382,18.738867,.068892621,.24042884,.036446087
SK,2154,.013505004,.1079129,.034272548,.074654832,-.001105241,.14148413,.18205774,.017474974,.40159777,.2113272,.17129949,.17019726,.027085712,.0010175658,.32054409,.19644155,.12561582,.049901877,.16471814,-.001230482,.055279959,.052035019,-.0013132761,.28696212,.51042271,.2039284,.8675257,.86350155,.84267497,.020603204,.018212337,.00081597327,.034009334,.080493785,.023491532,16.01837,.036503501,46833.82,.00011875259,35.442017,.0088596968,.15753475,.01523124
SK,2161,.50512445,.10965753,.067782812,.02499886,.016157104,.10213088,.11870974,.077663384,.32505897,.15569262,.2756868,.13871302,-.00059085473,.02777604,.47721815,.21798891,.26338559,.15257362,.35420066,-.0047928263,.025666604,.0024530238,.00097641017,.077348813,.070150331,.85152447,.62766057,.63118774,.57643825,.03930917,.065815844,.00041401151,.1770017,.17255856,.0089751296,33.534309,-.0030939761,85147.023,.03394391,17.107721,.072558895,.075543948,.0084963702
SK,2171,.30027485,.13634808,.042266171,.073530711,.023874778,.074875042,.11689524,.030328423,.21404086,.33798808,.23512036,.16063139,.01855934,.0033315388,.42077163,.18102971,.22289582,.17588235,.3251363,.031618353,.016767388,.02565914,.0012551427,.15027905,.36880696,.47965887,.75711924,.73968011,.72302288,.087444447,.13580512,.018548157,.22985531,.278916,.043736801,40.780437,.007122146,80334.891,.041835368,17.510159,.075797893,.1111804,.028624609
SK,2172,.28110743,.065453947,.011794812,.054037742,-.00037548636,.050726224,.14258853,.022681417,.23786606,.26846054,.29719645,.16298184,.0097722644,.0010414263,.44819871,.17309728,.23704532,.17477655,.34234118,.075265758,.036658689,.019567095,-.0019389733,.075894929,.35536662,.57067746,.7862981,.7792474,.72396523,.12589639,.098057926,.019427752,.22494778,.22770132,.078030504,14.904257,-.0028916155,82056.313,.024364306,16.208235,.056653056,.13614948,.00059224572
SK,2173,.16557905,.099220239,.021844231,.049067225,.028202031,.070251435,.13968565,.13649243,.31088451,.39496097,.033462282,.1114628,.012036696,.00070026325,.40858167,.20663582,.20198059,.081158601,.24400388,.0184734,.0016230817,.057608958,.00055073795,.1246585,.19805418,.67673659,.77580976,.76605499,.72108585,.14745791,.22870709,.053991288,.33243611,.35155675,.040643059,45.033142,-8.0380502e-08,88412.336,.032832082,15.736248,.14918335,.060453385,.0086948518
SK,2174,.19834335,.10010332,.017932154,.063001804,.018901203,.045031965,.08863885,.10992552,.36228988,.31569719,.12621146,.079494558,.0056400411,.00074133981,.33319205,.1871805,.16138791,.10386329,.22146811,.03027178,.019945664,.033922594,-.0014454322,.10541032,.24889073,.64714438,.74933118,.73895556,.68931627,.091122873,.086726345,.023941785,.1996887,.25115389,.028862759,18.962904,.0059552281,89992.961,.10252862,18.979404,.065398142,.19288042,.067220062
SK,2175,.40293202,.070876241,.017858656,.029336723,.023750233,.035229839,.10825464,.1158336,.38865057,.25281605,.14587976,.085048266,.011711724,.000060002916,.33832267,.18420473,.13081092,.088623069,.19690384,.0711914,.026662163,.086405583,-.0055972524,.21312706,.39666879,.3958014,.47616553,.44228446,.39574882,.050445061,.10205464,.0002285138,.098696306,.14256497,.077950351,47.716682,-.0034233106,83375.852,.078179494,13.997324,.26882002,.14663766,.033722661
SK,2211,.50677782,.13182086,.05133491,.062307183,.023065846,.050041616,.11043726,.15248609,.38297305,.17568104,.17769487,.099659003,.011297913,.00020804851,.36462939,.17145801,.1735315,.10280634,.23952235,.036741555,.029075157,.028156029,-.0038779252,.19754906,.36492112,.44140777,.64990366,.61138755,.5745309,.1113285,.12402223,.013646921,.19860524,.27468115,.054380756,17.539959,.020985488,68009.078,.050167385,24.834673,.021470744,.11961678,.050729878
SK,2212,.26810843,.12719022,.034008637,.080456264,.012653916,.074817553,.10477728,.15745357,.30212978,.21408069,.1480962,.16148651,.016780971,-.000027763666,.32208937,.17279658,.17609867,.10869044,.2250672,.056162704,.014133004,.0061694072,-.00096309686,.30550411,.45952389,.23593508,.71250814,.69515568,.6873917,.048023198,.085720874,-.00049624988,.10346619,.16517447,.027560439,13.568323,.040534209,54143.148,.016108878,36.459927,.00086970814,.14700733,.012670387
SK,2221,.51925975,.095451646,.023437239,.040993698,.040998109,.029178346,.072950393,.20400517,.25656474,.23965147,.18417469,.10213754,.012794903,.00067147589,.39058954,.16185671,.18048629,.15373075,.2743575,.029809814,.000561213,.065135814,-.000065091626,.23022278,.39923668,.37060565,.57310003,.56278193,.50986546,.037710622,.02843323,.013633764,.11022516,.15979448,.070141457,19.552664,.0094635095,60315.832,.050253429,18.18305,.077710547,.12427595,.041008346
SK,2222,.34378666,.2000099,.074695118,.08454942,.040814865,.11406913,.11149851,.11549204,.12838188,.20396614,.27021307,.24531008,.035957661,.00067910837,.29671997,.10924993,.18538561,.10837567,.23782274,.048648618,.030178102,.021170244,.0001727974,.37015411,.30004299,.32963011,.70663917,.65786773,.63619101,.043442272,.080766365,.047887281,.088528492,.11098004,.043924373,32.332954,.019923488,37869.391,.038491677,27.30052,.063466713,.080526978,.014569427
SK,2223,.17314661,.24347319,.026693277,.19216441,.024335049,-.00018583612,.0010460312,.17534029,.19930203,.26839587,.20730196,.16061476,-.0091275265,-.0018274094,.43706602,.23129599,.22139238,.17156468,.36031809,.031400915,.0062371236,.030040419,-.0021003596,.20017694,.60546106,.19646235,.77417338,.77512223,.74669874,.014704994,.03317716,-.0033485515,.047320697,.25178322,.046684619,10.451536,.20060223,28246.258,.0016080657,32.941177,.0073082871,.028946327,-.002752624
SK,2224,.23800436,.11508904,.013864527,.062399689,.039040763,.021328291,.051060211,.093416236,.38941669,.12818111,.24715237,.1439697,-.0019121878,-.00022398708,.43343821,.22693734,.17613186,.20671374,.32584235,.04717458,.016637608,-.0081416359,-.0057846745,.066918924,.64068055,.2981852,.71815091,.69785607,.68728942,.015993426,.012280046,.015602133,.016270032,.084498443,.0053646946,14.129635,.039606672,26153.705,-.00075096835,16.184311,.032131597,.036784787,-.0020745613
SK,2225,.30497208,.082263403,.017772114,.05006893,.014088409,.10987544,.22553982,.13216096,.25493309,.14467402,.17872652,.23540467,.053485539,.00061516702,.3169522,.19475162,.16409293,.10882802,.22793446,.052239254,.050490852,.14507005,.035193853,.25268009,.38758907,.32453701,.62445635,.61523885,.53743982,.028691119,.0094282134,.027884372,.092643067,.16809455,.068528108,23.744747,.026697319,52952.051,-.00045242542,14.052443,.14404973,.16051053,.038790051
SK,2231,.19045736,.18096447,.047422107,.10492732,.043043315,.090334684,.18905345,.26323989,.30474958,.16319035,.10019679,.12889682,.034193799,.0055327462,.29284447,.16200708,.13273634,.1324798,.2154177,.012785288,.029785799,.059830222,-.001314939,.32868603,.51483297,.15779592,.68799633,.673078,.59843826,.076216124,.077599749,.030673403,.18106648,.22327691,.060016736,25.359701,.0060183816,71746.602,.020977614,21.390999,.0088022985,.079399958,.017237661
SK,2232,.08465448,.14663608,.050516665,.049012236,.046824887,.053340819,.082174093,.1527086,.3028613,.27723458,.16952066,.075145081,.021913752,.00061599311,.39378685,.19320434,.22508687,.088133447,.30215612,.0047108382,.012041418,.019562142,-.0011252683,.13737409,.76958501,.094166122,.78504843,.75231254,.64826995,.060433302,.1088693,.020037293,.14263628,.14956564,.019697793,22.065012,.020749265,62585.844,.026734542,20.280527,.029737085,.095423497,.016190875
SK,2233,.097874239,.14627333,-.0049487478,.11104481,.040335774,.070614509,.12944244,.13899496,.35152611,.22804183,.10898056,.15544267,.017140001,-.00012614048,.47198784,.26178041,.21197653,.18527116,.34116718,.055559147,.018745326,.037309423,-.014430302,.26270631,.5222168,.22950721,.74188739,.71857268,.6424793,.14941798,.22640793,.058606584,.30270895,.37315959,.026706561,20.278349,.049085934,55840.688,-.0036864229,18.040102,.021259002,.079420574,.036090806
SK,2234,.089424193,.11196999,.034953747,.063592106,.013394253,.17317854,.20358661,.071626693,.23624021,.213889,.13941465,.23862162,.083712742,.016495023,.3575246,.125792,.13356139,.17278077,.25481683,.020781724,.025968278,.026180916,.094726063,.25483251,.44603261,.20440882,.78480816,.7843259,.76899374,.036872067,.086943708,.0092717381,.072284445,.1220163,.027293345,16.988997,.02908577,66456.625,-.00024219645,18.988262,.067027949,.068426147,.018027406
SK,2241,.10718909,.14110658,.050356343,.070187986,.02816469,.10769436,.14265953,.18308499,.22331531,.17651734,.21572363,.15360358,.040766668,.0069884225,.34124923,.13190621,.16639128,.16684188,.25623471,.030777259,.017319307,.029248824,.0096244263,.18553688,.71077025,.09406846,.7440365,.74141467,.67696333,.037013479,.048339978,.014753208,.12330531,.17595434,.030171543,18.513506,.011121672,63498.875,.02045824,23.184006,.023142323,.072329417,.022814902
SK,2242,.047141779,.16406602,.046867542,.075316586,.048052147,.090068519,.14835416,.12314165,.25771385,.21677126,.2263705,.14873146,.016806457,.010464783,.37572017,.18477996,.19827378,.17045106,.28288814,.034693826,.030519634,.066411585,.06118365,.39701289,.42681295,.11499051,.73319149,.70864171,.67177951,.064080581,.089872092,.0024457502,.10793533,.19922262,.066289075,43.329399,.032576118,60315.539,.020090697,19.911839,.075276837,.15081601,.054901421
SK,2243,.020283859,.20434636,.050336361,.10616587,.047697864,.15157045,.19608791,.13608278,.25267318,.23778106,.14440975,.17630965,.03698457,.015758986,.37302864,.17288539,.17564693,.12373991,.26482132,.017035607,.00015797079,.0070644496,.0011474853,.11306356,.84185314,.043935768,.87847549,.87106907,.85588807,.0048280037,-.0010399206,-.00051014608,.0071314801,.055458572,-.0036844141,10.766734,.031723846,34942.516,.037437007,30.51873,.0036874125,.079888351,.010291971
SK,2244,.056428142,.15176885,.072877012,.078413337,.00068569341,.001581238,.099031828,.19147694,.20885243,.21766306,.2071521,.1745483,-.00061421155,.00092137937,.3414636,.17578891,.066219591,.1439527,.20860101,.10037748,.0015492187,.0029937292,.0017367995,.28394157,.71342081,.00090075011,.61275464,.61333793,.61429012,.0028558411,.0013373798,-.0004364833,.05544211,.14070745,.10717301,13.273107,.047683373,27615.631,.00043900983,24.863005,.0011096068,.1035355,.00057898782
SK,2251,.38385174,.13315052,.029483901,.092720434,.011179684,.060032938,.076228581,.20436831,.36489892,.20119081,.10069774,.096743882,.015787458,.016312832,.34134656,.23035912,.17120197,.079594061,.20466298,.050855204,.016902551,.031922091,.000061000505,.092879377,.8115055,.095554121,.67397767,.6400488,.56813854,.00067583029,.021107793,.012023287,.020406185,.058775414,.017461846,19.7658,.011272825,63989.789,.042630687,16.182276,.099511139,.09161225,.022266956
SK,2253,.30824974,.15127699,.053883925,.072293945,.02556265,.15220955,.18298677,.083200909,.33343294,.2344555,.13874722,.14296845,.05047274,.016722221,.38587499,.21406221,.1804627,.10470525,.24641925,.028151013,.016857838,.023998957,-.0014856986,.11956051,.71272647,.16919866,.70411539,.68884432,.65077925,.094680086,.10647961,.018641956,.14644861,.16714874,.055704284,31.905134,.0082269935,71698.422,.022834931,17.318148,.096218683,.11589891,.022633677
SK,2254,.18537694,.12331503,.028489003,.045910437,.049607757,.045546297,.075925551,.53766805,.20127088,.14463721,.044067804,.039056089,.03203173,.0012682476,.3222352,.069328941,.18123364,.25262916,.32120001,-.0039334889,.014075277,.0069978554,.057912111,.51465541,.28946406,.13796847,.56457996,.5287677,.52095127,.032227553,.05436305,.0024032153,.060454074,.14926647,.082035042,16.472261,.024058219,52457.879,.029805066,21.231497,.01309107,.14484383,.056956165
SK,2255,.21672025,.039098509,.013912986,.012248201,.012996829,.058695395,.15222223,.051471885,.3165457,.33389357,.17067921,.11921205,.0082793636,-.000081810358,.44322544,.26718983,.15799318,.068345122,.1955907,.026939908,.0038382839,.06156883,-.00086451927,.086478747,.36747074,.54691505,.82870191,.82894719,.74908519,.025773438,.064530052,.00075225555,.10179694,.16885166,.013177753,17.289145,.0087545244,75036.492,.016282499,21.689138,.036016464,.24039735,.017014727
SK,2261,.090617642,.12691185,.043197386,.085305601,.010670759,.10959644,.14090976,.089788988,.29062817,.25909692,.1832765,.15287529,.025659001,-.0013248945,.36319366,.15246247,.17578502,.17449141,.26323217,.02031373,-.0014839746,.0070742914,-.00037888865,.33518735,.5915342,.073657304,.79472119,.79606181,.76502264,.026714033,.0051777284,.0001571444,.045243688,.096749596,.010273673,14.084389,.0020066153,55827.035,.0077736527,32.802063,.044332124,.088394471,.011326039
SK,2262,.10669193,.068541832,-.0013091937,.0355606,.035606809,.13295579,.17921862,.089688644,.26939219,.1848224,.24180599,.1834041,.031858023,-.0009713769,.37875128,.1704859,.1726248,.12323068,.20698118,.039064951,.048286725,.065211222,-.0026684012,.2789624,.52321166,.20049432,.86422634,.86373889,.82308829,.035964921,.083282508,.0060580419,.10280257,.16672172,.035574652,22.008118,.019649301,52133.285,.034083009,26.040777,.036848146,.083388172,.04421214
SK,2263,.37044746,.12335438,.033447426,.078791253,.011018966,.1286445,.16655336,.049912009,.19337833,.23029262,.28048208,.2164416,.029546846,-.000053501088,.43891558,.18670188,.18397234,.20198333,.33381489,.061448429,.014953665,.020546023,.019665536,.18684663,.54132491,.25216296,.6995452,.68772632,.67911005,.0073599708,.0029269443,.0031647997,.038259588,.11431798,.035624567,14.59453,.024486298,45363.863,.0089608151,31.539963,.036936171,.13740067,.016279891
SK,2264,.13177437,.12190015,.036486596,.087049447,.008474716,.19637583,.24596919,.017254153,.14942528,.27409127,.2254065,.24637327,.0661994,.021250116,.3438381,.13802022,.17681505,.14532402,.26015288,.035027485,.031157847,.024046976,-.001258806,.30764082,.62093163,.072686382,.75447893,.73158336,.71874762,-.0003825782,.027162338,-.00007593412,.037238475,.12172066,.026587237,13.475587,.036335275,47158.641,.019865252,36.681763,.058560036,.13463777,.020178983
SK,2271,.051728737,.22529587,.061914396,.14489897,.028731028,.13645841,.1855886,.13079502,.30049348,.23385791,.13097349,.13771367,.066840008,-.00067358511,.42116857,.23794065,.22790389,.08658278,.29409108,.0027927791,.017018866,.028666591,-.0033041222,.22002472,.70879853,.074480876,.71641719,.70843077,.6604678,.0085456055,.04332336,.012025452,.054026283,.10269037,.019881947,14.222209,.10235006,47260.285,-.00048559002,30.337141,.037586711,.045929406,.0084610749
SK,2272,.23186477,.12137198,.057041131,.064317465,.000069227164,-.004020995,.032648705,.061197989,.40937558,.23205173,.31055343,-.012880283,-.0029536015,.0026550959,.32106039,.16141799,.21466747,.10072104,.31467512,.013770132,.0013586103,.0037658201,.0028506429,.27660972,.37636396,.3441757,.85913098,.85942245,.78310996,.0054740235,.010037722,.0011981237,.015732864,.073352739,.054264192,14.122611,-.0016559366,53671.215,-.0025643476,32.831673,.0022139619,.12751217,-.0059039537
SK,2273,-.056489669,.32705426,-.0099261533,.2042454,.13256751,.40372047,.44821897,-.052034441,.029706866,.067476451,.46319771,.37380439,.11524729,.0026017297,.10949093,.035650492,.083145924,-.032702148,.056578599,.090124026,-.0089762807,.044388473,.03688179,.61152005,.34553134,.006066829,.65879798,.66751945,.67562407,-.0054544089,.11263759,-.0038803543,.10253105,.20484127,-.008027738,8.4436436,-.013231527,5411.0107,-.0062446482,15.177032,-.026315583,.2154416,.016338661
SK,2281,.27718446,.083172671,.014861546,.057422087,.010986878,.054878581,.12925605,.088552475,.2825487,.2873092,.20446965,.11562479,.018981582,.0025136352,.40997276,.21391779,.2181782,.13727267,.28623188,.048514392,.035016112,.040584173,.0099786287,.2123967,.49252895,.28509572,.72805554,.72052109,.67897558,.057859868,.088244297,.020754566,.14942665,.21070635,.023966156,27.682112,.010788149,69169.68,.06220942,16.952808,.062993832,.1571966,.063170739
SK,2282,.21288629,.095480621,.022007912,.038620856,.035313696,.046231598,.091814019,.1002674,.28920418,.24486692,.25428236,.10555999,.006026729,-.00020758894,.32508892,.16538139,.15039644,.1253977,.23596016,.058369685,.024827566,.029342609,.016580824,.26181927,.48602435,.23557553,.7293427,.70082098,.64298111,.045996778,.091680907,.026288329,.16326159,.23726413,.047618154,18.827101,.00048133518,76679.938,.095346153,20.125057,.042942055,.22568519,.090776116
SK,2283,.42328107,.056364857,.03406886,.022642175,.00024511744,.062254127,.17489839,.069867142,.22222751,.37248191,.28972602,.045127638,-.00035620533,.0009260056,.4430759,.2064932,.21690395,.1346167,.30933997,-.0027523946,.00063664146,.087490939,-.0045117578,.1714673,.32895163,.50409287,.76883596,.77132869,.7119627,.17474984,.14200829,.067186497,.18346606,.30362546,-.0021748694,17.865784,.0026198903,78606.758,.072536714,15.524934,.16774392,.15977772,-.00049456354
SK,3011,.92320663,.11986408,.001940335,.067192435,.062130626,.14964986,.22189502,.024722967,.11174013,.19349903,.30263874,.31860885,.048684645,.00010559617,.37022617,.10423236,.12226506,.22718708,.29711574,.1234838,.026553912,.018940168,.00027190556,.050102405,.50061584,.4490099,.72942472,.72733551,.72719532,.023867726,.027608786,.010930757,.050666973,.12879583,.032161765,15.59235,.020943461,47220.008,-.00080934301,21.112431,.0073730252,.13875304,.0448706
SK,3012,.93420488,.1245841,.028674714,.07424739,.025969228,.1349054,.20456076,.050399266,.30084255,.20628802,.20005253,.19814983,.037712503,.0065552983,.4233076,.22555572,.18759999,.14826952,.2768324,.059765004,.023160035,.014483996,-3.3956114e-06,.0090980623,.40642715,.58447814,.65961075,.65310013,.63891888,.040011942,.075128928,.0045441496,.11326376,.1823795,.027034866,14.544593,.026979482,53615.621,.0062887003,17.833229,.011011516,.13814355,.037991159
SK,3111,.36187074,.36878726,.22986929,.12392551,.017252263,.19186361,.25596541,.000057080899,.18068872,.24870741,.28510919,.19425921,.06693054,.02424782,.44096741,.17593816,.25455588,.18174863,.35461676,.039199099,.034131441,.037258621,-.00017581494,-.00012072741,.000051679363,1.0002449,.77728069,.77297986,.76756155,.12938266,.20220865,.027201379,.43911356,.45377791,.029497392,27.713188,-.00008453909,84542.273,.0062551224,16.348412,.0058917329,.059483193,.02198022
SK,3112,.44481927,.33757257,.20841989,.1217304,.01087981,.1361191,.20540868,.0099594211,.25024316,.28765154,.23477843,.13348374,.056892749,.026990943,.44742814,.24800317,.22056791,.12381717,.31348151,.036505703,.028577093,.046146534,-.000024539142,.00023187976,.000093988405,.9996987,.72927314,.72263837,.7055496,.15451773,.2674135,.023722345,.38904861,.42573923,.022700595,61.372318,.019195668,69393.914,.016501117,16.026636,.010909915,.073638268,.033394504
SK,3113,.33977941,.39269841,.34920457,.043318354,.00026707631,.15277144,.17433961,.037128802,.30051041,.1946407,.22231203,.15294059,.080671571,.0117959,.40573427,.19105168,.21903002,.15266486,.30450052,.03156475,.014257142,.021119412,.0001105126,.00014400482,-.0006087739,1.0003543,.69314677,.68445832,.67710948,.035561033,.028085597,.0107946,.21954104,.27046418,.028126258,12.402815,.039171696,67610.68,-.0012335815,13.444636,.0010017604,.018185034,.00040568039
SK,3114,.66704345,.076613054,.051229611,.015872667,.0094434852,.19122945,.2406162,-.0004023574,.3645277,.28540832,.1314992,.12712072,.072817333,.019029053,.43849865,.26553649,.17491171,.15219678,.26501468,.040404502,.021031586,.011208048,.000020267111,-.000013409923,.00080320827,.99918991,.6854381,.68526715,.63814497,.086871862,.015103713,.010464151,.073000222,.091992266,.022153145,14.831017,.0091592735,45702.246,.0081082145,14.905325,.062673524,.1807898,.0094924802
SK,3121,.44579408,.3374258,.33669361,.0016484167,.001336514,.032385021,.14118873,-.0037078443,.34976581,.31543407,.30296925,.0075817853,.027542137,.00041477103,.60290229,.3081975,.41289538,.20629179,.54206997,.030965693,.033643126,.001019381,.00066498481,.0020091832,-.0019906927,.99931657,.69535542,.66541791,.63171804,.032162629,.025987491,.00073488627,.089736819,.12321854,.088924229,9.330061,.0043189228,68334.078,.00084161758,15.091891,.036259525,.05063577,.024011124
SK,3122,.32655993,.41373849,.37376112,.04035712,-.0002912553,.14696065,.14669944,.020521577,.29866457,.28525493,.14934182,.16343357,.083314262,-.00053075235,.45600778,.18672025,.23666015,.2102087,.31434458,.00075715408,.016706374,.039716054,.000080084428,.025467888,.036565512,.93788648,.63339305,.59400201,.5494557,-.00032923254,.0018618247,-.0005325618,.000031933188,.04137598,-.0002521202,15.38072,.00095668435,73509.477,.00048114639,11.144982,.015939668,.076365694,.016726974
SK,3124,.89055485,.19433969,.047326669,.12508598,.021916373,.17294592,.25333092,.023524864,.22880991,.15473393,.25907248,.28893462,.044949822,-.000025650112,.40181878,.17821807,.16031751,.094871357,.25469348,.042796869,.021520203,.015567093,.00039634682,.018605251,.23725931,.74373907,.79580456,.75495005,.75459868,.022538355,.061057325,.015754979,.14854757,.23219791,.040958859,14.193116,.069232315,40866.5,.015500372,23.968077,-.016260693,.032895721,.021666186
SK,3125,.54037607,.41181543,.33904418,.0052072462,.067522168,.40322804,.41196662,.001536992,.45581168,.083185397,.044173367,.40669203,.007137619,.0014628926,.25561684,.20483238,.11074139,-.035707314,.12087655,.0058929361,.0071221963,.0069137588,-.0010817889,.0023703426,.015963731,.98274767,.50530016,.50192666,.50034994,-.04673288,.075284377,.051455073,-.040349413,-.021453038,.0079252049,15.377668,.01870504,35024.621,-.0019280566,19.265484,.063404448,.12012936,.05424707
SK,3131,.69979584,.11433056,.045429491,.058358345,.017902942,.1345641,.18593489,.029973125,.39907524,.22807832,.15281919,.15151566,.034857329,.0036811195,.39569882,.22706102,.2225951,.085611716,.26014468,.015694566,.013137943,.021428408,-.00007535507,.0029985416,.025203941,.97187287,.67884791,.67559344,.65019155,.038065702,.077310205,.0054227328,.13903143,.16828653,.018451001,15.158099,.017046692,58116.348,.014395408,15.368583,.024468612,.12524061,.037359122
SK,3132,.98940045,.15221341,.0023903884,.10736276,.043801885,.04284703,.089331783,.045142803,.48746362,.25892428,.098695368,.090042427,.020796172,-.0010647022,.40795702,.26284784,.18877076,.079570703,.21128084,.034835566,.0086991312,.035623334,.00042915408,.069589242,.1091409,.82084072,.42541122,.41334024,.3645705,.016731182,.038475543,-.0091553917,.061710492,.10432401,.024183562,15.155895,.03189474,57702.273,.0088593662,17.066296,.039805796,.15333937,.06125598
SK,3141,.97241265,.06315168,.0258199,.039338183,-.0019366374,.01664356,.060006179,.0071341107,.44558042,.22202024,.21478872,.10388129,.006790516,-.00019530971,.53999305,.30836102,.20583238,.1251101,.27075228,.037492584,.014141117,.014358035,-.00034258154,.020892819,.035000775,.94444901,.58603203,.58652842,.58616781,.013107754,.031384401,-.00029129174,.031651519,.039568543,.0093785413,16.069923,.022132628,57060.156,.0096517056,18.322376,.052609727,.21250321,.054715924
SK,3142,.77864897,.18444131,.066441432,.10692447,.011165115,.064899378,.11169781,.027324717,.42467007,.23179387,.18823221,.10956433,.018638184,-.00022337471,.480701,.29202652,.21783789,.10821299,.27720201,.031960413,.024514491,.026848402,-.00083869055,.00081630127,.047328901,.95269352,.57156938,.57148039,.56129104,.04730339,.046167564,.010372959,.083722182,.11800872,.015500774,15.997154,.013650347,67372.977,.022957696,18.348333,-.002599268,.12784031,.032402448
SK,3143,.85034102,.19437823,.043339342,.13769118,.013702086,.077882163,.12370744,.015884025,.38983685,.32766655,.15450051,.10099046,.01187704,-.00075545255,.52099049,.28107849,.25779727,.12103347,.32390377,.023137014,.018403666,.012490591,-.0010381031,.01140863,.093327217,.89630222,.532013,.52164227,.50973547,.040576693,.060796313,-.00040492776,.12019258,.16659731,.027523618,18.79541,.0054492336,71788.523,.025180159,20.265295,.017808024,.15708947,.021337477
SK,3144,.77174121,.14744812,.030302102,.088435821,.02903053,.022718839,.11251962,.15779725,.34373987,.25707957,.12626877,.1179608,-.0022494302,-.00059683173,.4442127,.24401249,.19057943,.10714985,.25254667,.036053468,.013339245,.021000935,-.0012333745,.053623568,.32686955,.62074023,.37729952,.37756753,.33077407,.023792088,.031974453,.007725704,.051282749,.1500736,.051380549,14.510198,.012072212,55300.41,.013921876,16.116364,.043305293,.14927775,.045121834
